canonical_code,variant_key,variant_label,print_id,release_set_name,image_path,is_base,is_sp,is_tr,is_alt,is_manga_rare,is_golden_manga_rare,is_illustration_rare
OP04-051,parallel 1,Parallel 1,OP04-051_p1,Kingdoms Of Intrigue,OP04/parallel/OP04-051_p1.png,0,0,0,0,0,0,0
OP04-056,base,Base,OP04-056,Kingdoms Of Intrigue,,1,0,0,0,0,0,0
OP04-056,parallel 2,Parallel 2,OP04-056_p2,One Piece Card The Best,OP04/parallel/OP04-056_p2.png,0,0,0,0,0,0,0
OP04-056,parallel 3,Parallel 3,OP04-056_p3,One Piece Card The Best,OP04/parallel/OP04-056_p3.png,0,0,0,0,0,0,0
OP04-056,parallel 4,Parallel 4,OP04-056_p4,One Piece Card The Best,OP04/parallel/OP04-056_p4.png,0,0,0,0,0,0,0
OP04-056,r1,R1,OP04-056_r1,One Piece Card The Best,OP04/base/OP04-056_r1.png,0,0,0,0,0,0,0
OP04-058,base,Base,OP04-058,Kingdoms Of Intrigue,,1,0,0,0,0,0,0
OP04-058,parallel 1,Parallel 1,OP04-058_p1,Kingdoms Of Intrigue,OP04/parallel/OP04-058_p1.png,0,0,0,0,0,0,0
OP04-060,base,Base,OP04-060,Kingdoms Of Intrigue,,1,0,0,0,0,0,0
OP04-060,parallel 1,Parallel 1,OP04-060_p1,Kingdoms Of Intrigue,OP04/parallel/OP04-060_p1.png,0,0,0,0,0,0,0
OP04-064,base,Base,OP04-064,Kingdoms Of Intrigue,OP04/sp/OP04-064_sp.png,1,1,0,0,0,0,0
OP04-064,parallel 1,Parallel 1,OP04-064_p1,Kingdoms Of Intrigue,OP04/parallel/OP04-064_p1.png,0,1,0,0,0,0,0
OP04-064,parallel 2,Parallel 2,OP04-064_p2,Wings Of The Captain,OP04/parallel/OP04-064_p2.png,0,1,0,0,0,0,0
OP04-072,base,Base,OP04-072,Kingdoms Of Intrigue,,1,0,0,0,0,0,0
OP04-072,parallel 1,Parallel 1,OP04-072_p1,Kingdoms Of Intrigue,OP04/parallel/OP04-072_p1.png,0,0,0,0,0,0,0
OP04-077,base,Base,OP04-077,Kingdoms Of Intrigue,,1,0,0,0,0,0,0
OP04-077,parallel 1,Parallel 1,OP04-077_p1,One Piece Card The Best Vol.2,OP04/parallel/OP04-077_p1.png,0,0,0,0,0,0,0
OP04-077,r1,R1,OP04-077_r1,One Piece Card The Best Vol.2,OP04/base/OP04-077_r1.png,0,0,0,0,0,0,0
OP04-082,base,Base,OP04-082,Kingdoms Of Intrigue,,1,0,0,0,0,0,0
OP04-082,parallel 1,Parallel 1,OP04-082_p1,Kingdoms Of Intrigue,OP04/parallel/OP04-082_p1.png,0,0,0,0,0,0,0
OP04-083,base,Base,OP04-083,Kingdoms Of Intrigue,,1,0,0,0,0,0,0
OP04-083,parallel 1,Parallel 1,OP04-083_p1,Kingdoms Of Intrigue,OP04/parallel/OP04-083_p1.png,0,0,0,0,0,0,0
OP04-083,parallel 2,Parallel 2,OP04-083_p2,Kingdoms Of Intrigue,OP04/parallel/OP04-083_p2.png,0,0,0,0,0,0,0
OP04-083,parallel 3,Parallel 3,OP04-083_p3,Promotion Card,OP04/parallel/OP04-083_p3.png,0,0,0,0,0,0,0
OP04-083,parallel 5,Parallel 5,OP04-083_p5,Other Product Card,OP04/parallel/OP04-083_p5.png,0,0,0,0,0,0,0
OP04-083,r1,R1,OP04-083_r1,One Piece Card The Best,OP04/base/OP04-083_r1.png,0,0,0,0,0,0,0
OP04-083,r2,R2,OP04-083_r2,One Piece Card The Best Vol.2,OP04/base/OP04-083_r2.png,0,0,0,0,0,0,0
OP04-089,base,Base,OP04-089,Kingdoms Of Intrigue,,1,0,0,0,0,0,0
OP04-089,parallel 2,Parallel 2,OP04-089_p2,One Piece Card The Best,OP04/parallel/OP04-089_p2.png,0,0,0,0,0,0,0
OP04-089,parallel 3,Parallel 3,OP04-089_p3,One Piece Card The Best,OP04/parallel/OP04-089_p3.png,0,0,0,0,0,0,0
OP04-089,parallel 4,Parallel 4,OP04-089_p4,One Piece Card The Best,OP04/parallel/OP04-089_p4.png,0,0,0,0,0,0,0
OP04-089,r1,R1,OP04-089_r1,One Piece Card The Best,OP04/base/OP04-089_r1.png,0,0,0,0,0,0,0
OP04-090,base,Base,OP04-090,Kingdoms Of Intrigue,,1,0,0,0,0,0,0
OP04-090,parallel 1,Parallel 1,OP04-090_p1,Kingdoms Of Intrigue,OP04/parallel/OP04-090_p1.png,0,0,0,0,0,0,0
OP04-092,base,Base,OP04-092,Kingdoms Of Intrigue,,1,0,0,0,0,0,0
OP04-092,parallel 1,Parallel 1,OP04-092_p1,Promotion Card,OP04/parallel/OP04-092_p1.png,0,0,0,0,0,0,0
OP04-092,parallel 2,Parallel 2,OP04-092_p2,Promotion Card,OP04/parallel/OP04-092_p2.png,0,0,0,0,0,0,0
OP04-092,parallel 3,Parallel 3,OP04-092_p3,Promotion Card,OP04/parallel/OP04-092_p3.png,0,0,0,0,0,0,0
OP04-095,base,Base,OP04-095,Kingdoms Of Intrigue,,1,0,0,0,0,0,0
OP04-095,parallel 2,Parallel 2,OP04-095_p2,One Piece Card The Best,OP04/parallel/OP04-095_p2.png,0,0,0,0,0,0,0
OP04-095,parallel 3,Parallel 3,OP04-095_p3,One Piece Card The Best,OP04/parallel/OP04-095_p3.png,0,0,0,0,0,0,0
OP04-095,r1,R1,OP04-095_r1,One Piece Card The Best,OP04/base/OP04-095_r1.png,0,0,0,0,0,0,0
OP04-096,base,Base,OP04-096,Kingdoms Of Intrigue,,1,0,0,0,0,0,0
OP04-096,parallel 1,Parallel 1,OP04-096_p1,One Piece Card The Best Vol.2,OP04/parallel/OP04-096_p1.png,0,0,0,0,0,0,0
OP04-096,r1,R1,OP04-096_r1,One Piece Card The Best Vol.2,OP04/base/OP04-096_r1.png,0,0,0,0,0,0,0
OP04-100,base,Base,OP04-100,Kingdoms Of Intrigue,,1,0,0,0,0,0,0
OP04-100,parallel 1,Parallel 1,OP04-100_p1,Kingdoms Of Intrigue,OP04/parallel/OP04-100_p1.png,0,0,0,0,0,0,0
OP04-100,parallel 3,Parallel 3,OP04-100_p3,One Piece Card The Best,OP04/parallel/OP04-100_p3.png,0,0,0,0,0,0,0
OP04-100,parallel 4,Parallel 4,OP04-100_p4,One Piece Card The Best,OP04/parallel/OP04-100_p4.png,0,0,0,0,0,0,0
OP04-100,parallel 5,Parallel 5,OP04-100_p5,One Piece Card The Best,OP04/parallel/OP04-100_p5.png,0,0,0,0,0,0,0
OP04-100,r1,R1,OP04-100_r1,One Piece Card The Best,OP04/base/OP04-100_r1.png,0,0,0,0,0,0,0
OP04-104,base,Base,OP04-104,Kingdoms Of Intrigue,,1,0,0,0,0,0,0
OP04-104,parallel 1,Parallel 1,OP04-104_p1,Kingdoms Of Intrigue,OP04/parallel/OP04-104_p1.png,0,0,0,0,0,0,0
OP04-104,parallel 3,Parallel 3,OP04-104_p3,One Piece Card The Best,OP04/parallel/OP04-104_p3.png,0,0,0,0,0,0,0
OP04-104,r1,R1,OP04-104_r1,One Piece Card The Best,OP04/base/OP04-104_r1.png,0,0,0,0,0,0,0
OP04-105,base,Base,OP04-105,Kingdoms Of Intrigue,,1,0,0,0,0,0,0
OP04-105,parallel 1,Parallel 1,OP04-105_p1,Other Product Card,OP04/parallel/OP04-105_p1.png,0,0,0,0,0,0,0
OP04-112,base,Base,OP04-112,Kingdoms Of Intrigue,,1,0,0,0,0,0,0
OP04-112,parallel 1,Parallel 1,OP04-112_p1,Kingdoms Of Intrigue,OP04/parallel/OP04-112_p1.png,0,0,0,0,0,0,0
OP04-112,parallel 3,Parallel 3,OP04-112_p3,One Piece Card The Best,OP04/parallel/OP04-112_p3.png,0,0,0,0,0,0,0
OP04-112,r1,R1,OP04-112_r1,One Piece Card The Best,OP04/base/OP04-112_r1.png,0,0,0,0,0,0,0
OP04-118,base,Base,OP04-118,Kingdoms Of Intrigue,,1,0,0,0,0,0,0
OP04-118,parallel 1,Parallel 1,OP04-118_p1,Kingdoms Of Intrigue,OP04/parallel/OP04-118_p1.png,0,0,0,0,0,0,0
OP04-119,base,Base,OP04-119,Kingdoms Of Intrigue,,1,0,0,0,0,0,0
OP04-119,parallel 1,Parallel 1,OP04-119_p1,Kingdoms Of Intrigue,OP04/parallel/OP04-119_p1.png,0,0,0,0,0,0,0
OP04-119,parallel 2,Parallel 2,OP04-119_p2,Emperors In The New World,OP04/parallel/OP04-119_p2.png,0,0,0,0,0,0,0
OP05-001,base,Base,OP05-001,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-001,parallel 1,Parallel 1,OP05-001_p1,Awakening Of The New Era,OP05/parallel/OP05-001_p1.png,0,0,0,0,0,0,0
OP05-001,parallel 2,Parallel 2,OP05-001_p2,Anime 25th Collection,OP05/parallel/OP05-001_p2.png,0,0,0,0,0,0,0
OP05-002,base,Base,OP05-002,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-002,parallel 1,Parallel 1,OP05-002_p1,Awakening Of The New Era,OP05/parallel/OP05-002_p1.png,0,0,0,0,0,0,0
OP05-002,parallel 2,Parallel 2,OP05-002_p2,Anime 25th Collection,OP05/parallel/OP05-002_p2.png,0,0,0,0,0,0,0
OP05-004,base,Base,OP05-004,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-004,parallel 1,Parallel 1,OP05-004_p1,One Piece Card The Best Vol.2,OP05/parallel/OP05-004_p1.png,0,0,0,0,0,0,0
OP05-004,parallel 2,Parallel 2,OP05-004_p2,Other Product Card,OP05/parallel/OP05-004_p2.png,0,0,0,0,0,0,0
OP05-004,r1,R1,OP05-004_r1,One Piece Card The Best Vol.2,OP05/base/OP05-004_r1.png,0,0,0,0,0,0,0
OP05-006,base,Base,OP05-006,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-006,parallel 1,Parallel 1,OP05-006_p1,Awakening Of The New Era,OP05/parallel/OP05-006_p1.png,0,0,0,0,0,0,0
OP05-006,parallel 3,Parallel 3,OP05-006_p3,One Piece Card The Best,OP05/parallel/OP05-006_p3.png,0,0,0,0,0,0,0
OP05-006,parallel 4,Parallel 4,OP05-006_p4,Promotion Card,OP05/parallel/OP05-006_p4.png,0,0,0,0,0,0,0
OP05-006,r1,R1,OP05-006_r1,One Piece Card The Best,OP05/base/OP05-006_r1.png,0,0,0,0,0,0,0
OP05-007,base,Base,OP05-007,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-007,parallel 1,Parallel 1,OP05-007_p1,Awakening Of The New Era,OP05/parallel/OP05-007_p1.png,0,0,0,0,0,0,0
OP05-007,parallel 3,Parallel 3,OP05-007_p3,One Piece Card The Best,OP05/parallel/OP05-007_p3.png,0,0,0,0,0,0,0
OP05-007,parallel 4,Parallel 4,OP05-007_p4,Other Product Card,OP05/parallel/OP05-007_p4.png,0,0,0,0,0,0,0
OP05-007,r1,R1,OP05-007_r1,One Piece Card The Best,OP05/base/OP05-007_r1.png,0,0,0,0,0,0,0
OP05-010,base,Base,OP05-010,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-010,parallel 2,Parallel 2,OP05-010_p2,One Piece Card The Best,OP05/parallel/OP05-010_p2.png,0,0,0,0,0,0,0
OP05-010,parallel 3,Parallel 3,OP05-010_p3,One Piece Card The Best,OP05/parallel/OP05-010_p3.png,0,0,0,0,0,0,0
OP05-010,r1,R1,OP05-010_r1,One Piece Card The Best,OP05/base/OP05-010_r1.png,0,0,0,0,0,0,0
OP05-011,base,Base,OP05-011,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-011,parallel 1,Parallel 1,OP05-011_p1,Other Product Card,OP05/parallel/OP05-011_p1.png,0,0,0,0,0,0,0
OP05-015,base,Base,OP05-015,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-015,parallel 1,Parallel 1,OP05-015_p1,Awakening Of The New Era,OP05/parallel/OP05-015_p1.png,0,0,0,0,0,0,0
OP05-015,parallel 3,Parallel 3,OP05-015_p3,One Piece Card The Best,OP05/parallel/OP05-015_p3.png,0,0,0,0,0,0,0
OP05-015,parallel 4,Parallel 4,OP05-015_p4,One Piece Card The Best,OP05/parallel/OP05-015_p4.png,0,0,0,0,0,0,0
OP05-015,parallel 5,Parallel 5,OP05-015_p5,One Piece Card The Best,OP05/parallel/OP05-015_p5.png,0,0,0,0,0,0,0
OP05-015,r1,R1,OP05-015_r1,One Piece Card The Best,OP05/base/OP05-015_r1.png,0,0,0,0,0,0,0
OP05-021,base,Base,OP05-021,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-021,parallel 1,Parallel 1,OP05-021_p1,One Piece Card The Best Vol.2,OP05/parallel/OP05-021_p1.png,0,0,0,0,0,0,0
OP05-021,r1,R1,OP05-021_r1,One Piece Card The Best Vol.2,OP05/base/OP05-021_r1.png,0,0,0,0,0,0,0
OP05-022,base,Base,OP05-022,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-022,parallel 1,Parallel 1,OP05-022_p1,Awakening Of The New Era,OP05/parallel/OP05-022_p1.png,0,0,0,0,0,0,0
OP05-022,parallel 2,Parallel 2,OP05-022_p2,Anime 25th Collection,OP05/parallel/OP05-022_p2.png,0,0,0,0,0,0,0
OP05-030,base,Base,OP05-030,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-030,parallel 1,Parallel 1,OP05-030_p1,One Piece Card The Best Vol.2,OP05/parallel/OP05-030_p1.png,0,0,0,0,0,0,0
OP05-030,parallel 2,Parallel 2,OP05-030_p2,Other Product Card,OP05/parallel/OP05-030_p2.png,0,0,0,0,0,0,0
OP05-030,r1,R1,OP05-030_r1,One Piece Card The Best Vol.2,OP05/base/OP05-030_r1.png,0,0,0,0,0,0,0
OP05-032,base,Base,OP05-032,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-032,parallel 1,Parallel 1,OP05-032_p1,Awakening Of The New Era,OP05/parallel/OP05-032_p1.png,0,0,0,0,0,0,0
OP05-034,base,Base,OP05-034,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-034,parallel 1,Parallel 1,OP05-034_p1,Awakening Of The New Era,OP05/parallel/OP05-034_p1.png,0,0,0,0,0,0,0
OP05-034,parallel 3,Parallel 3,OP05-034_p3,One Piece Card The Best,OP05/parallel/OP05-034_p3.png,0,0,0,0,0,0,0
OP05-034,parallel 4,Parallel 4,OP05-034_p4,One Piece Card The Best,OP05/parallel/OP05-034_p4.png,0,0,0,0,0,0,0
OP05-034,parallel 5,Parallel 5,OP05-034_p5,One Piece Card The Best,OP05/parallel/OP05-034_p5.png,0,0,0,0,0,0,0
OP05-034,r1,R1,OP05-034_r1,One Piece Card The Best,OP05/base/OP05-034_r1.png,0,0,0,0,0,0,0
OP05-036,base,Base,OP05-036,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-036,parallel 1,Parallel 1,OP05-036_p1,Promotion Card,OP05/parallel/OP05-036_p1.png,0,0,0,0,0,0,0
OP05-036,parallel 2,Parallel 2,OP05-036_p2,One Piece Card The Best Vol.2,OP05/parallel/OP05-036_p2.png,0,0,0,0,0,0,0
OP05-036,r1,R1,OP05-036_r1,One Piece Card The Best Vol.2,OP05/base/OP05-036_r1.png,0,0,0,0,0,0,0
OP05-037,base,Base,OP05-037,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-037,parallel 1,Parallel 1,OP05-037_p1,Promotion Card,OP05/parallel/OP05-037_p1.png,0,0,0,0,0,0,0
OP05-037,parallel 2,Parallel 2,OP05-037_p2,Promotion Card,OP05/parallel/OP05-037_p2.png,0,0,0,0,0,0,0
OP05-037,r1,R1,OP05-037_r1,One Piece Card The Best Vol.2,OP05/base/OP05-037_r1.png,0,0,0,0,0,0,0
OP05-041,base,Base,OP05-041,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-041,parallel 1,Parallel 1,OP05-041_p1,Awakening Of The New Era,OP05/parallel/OP05-041_p1.png,0,0,0,0,0,0,0
OP05-043,base,Base,OP05-043,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-043,parallel 1,Parallel 1,OP05-043_p1,Awakening Of The New Era,OP05/parallel/OP05-043_p1.png,0,0,0,0,0,0,0
OP05-043,parallel 3,Parallel 3,OP05-043_p3,One Piece Card The Best,OP05/parallel/OP05-043_p3.png,0,0,0,0,0,0,0
OP05-043,r1,R1,OP05-043_r1,One Piece Card The Best,OP05/base/OP05-043_r1.png,0,0,0,0,0,0,0
OP05-051,base,Base,OP05-051,Awakening Of The New Era,OP05/sp/OP05-051_sp.png,1,1,0,0,0,0,0
OP05-051,parallel 1,Parallel 1,OP05-051_p1,Awakening Of The New Era,OP05/parallel/OP05-051_p1.png,0,1,0,0,0,0,0
OP05-051,parallel 2,Parallel 2,OP05-051_p2,Wings Of The Captain,OP05/parallel/OP05-051_p2.png,0,1,0,0,0,0,0
OP05-052,base,Base,OP05-052,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-052,parallel 1,Parallel 1,OP05-052_p1,One Piece Card The Best Vol.2,OP05/parallel/OP05-052_p1.png,0,0,0,0,0,0,0
OP05-052,r1,R1,OP05-052_r1,One Piece Card The Best Vol.2,OP05/base/OP05-052_r1.png,0,0,0,0,0,0,0
OP05-055,base,Base,OP05-055,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-055,parallel 1,Parallel 1,OP05-055_p1,Awakening Of The New Era,OP05/parallel/OP05-055_p1.png,0,0,0,0,0,0,0
OP05-057,base,Base,OP05-057,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-057,parallel 2,Parallel 2,OP05-057_p2,One Piece Card The Best,OP05/parallel/OP05-057_p2.png,0,0,0,0,0,0,0
OP05-057,parallel 3,Parallel 3,OP05-057_p3,One Piece Card The Best,OP05/parallel/OP05-057_p3.png,0,0,0,0,0,0,0
OP05-057,parallel 4,Parallel 4,OP05-057_p4,One Piece Card The Best,OP05/parallel/OP05-057_p4.png,0,0,0,0,0,0,0
OP05-057,r1,R1,OP05-057_r1,One Piece Card The Best,OP05/base/OP05-057_r1.png,0,0,0,0,0,0,0
OP05-060,base,Base,OP05-060,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-060,parallel 1,Parallel 1,OP05-060_p1,Awakening Of The New Era,OP05/parallel/OP05-060_p1.png,0,0,0,0,0,0,0
OP05-060,parallel 2,Parallel 2,OP05-060_p2,Promotion Card,OP05/parallel/OP05-060_p2.png,0,0,0,0,0,0,0
OP05-060,parallel 3,Parallel 3,OP05-060_p3,Purple Monkey.d.luffy,OP05/parallel/OP05-060_p3.png,0,0,0,0,0,0,0
OP05-060,parallel 4,Parallel 4,OP05-060_p4,Anime 25th Collection,OP05/parallel/OP05-060_p4.png,0,0,0,0,0,0,0
OP05-061,base,Base,OP05-061,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-061,r1,R1,OP05-061_r1,Purple Monkey.d.luffy,OP05/base/OP05-061_r1.png,0,0,0,0,0,0,0
OP05-063,base,Base,OP05-063,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-063,r1,R1,OP05-063_r1,Purple Monkey.d.luffy,OP05/base/OP05-063_r1.png,0,0,0,0,0,0,0
OP05-065,base,Base,OP05-065,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-065,r1,R1,OP05-065_r1,Purple/black Monkey.d.luffy,OP05/base/OP05-065_r1.png,0,0,0,0,0,0,0
OP05-066,base,Base,OP05-066,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-066,r1,R1,OP05-066_r1,Purple Monkey.d.luffy,OP05/base/OP05-066_r1.png,0,0,0,0,0,0,0
OP05-066,r2,R2,OP05-066_r2,Purple/black Monkey.d.luffy,OP05/base/OP05-066_r2.png,0,0,0,0,0,0,0
OP05-067,base,Base,OP05-067,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-067,parallel 1,Parallel 1,OP05-067_p1,Awakening Of The New Era,OP05/parallel/OP05-067_p1.png,0,0,0,0,0,0,0
OP05-067,parallel 2,Parallel 2,OP05-067_p2,Promotion Card,OP05/parallel/OP05-067_p2.png,0,0,0,0,0,0,0
OP05-067,parallel 4,Parallel 4,OP05-067_p4,Emperors In The New World,OP05/parallel/OP05-067_p4.png,0,0,0,0,0,0,0
OP05-067,parallel 5,Parallel 5,OP05-067_p5,Promotion Card,OP05/parallel/OP05-067_p5.png,0,0,0,0,0,0,0
OP05-067,parallel 6,Parallel 6,OP05-067_p6,Promotion Card,OP05/parallel/OP05-067_p6.png,0,0,0,0,0,0,0
OP05-067,r1,R1,OP05-067_r1,Purple Monkey.d.luffy,OP05/base/OP05-067_r1.png,0,0,0,0,0,0,0
OP05-068,base,Base,OP05-068,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-068,r1,R1,OP05-068_r1,Purple Monkey.d.luffy,OP05/base/OP05-068_r1.png,0,0,0,0,0,0,0
OP05-069,base,Base,OP05-069,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-069,parallel 1,Parallel 1,OP05-069_p1,Awakening Of The New Era,OP05/parallel/OP05-069_p1.png,0,0,0,0,0,0,0
OP05-069,parallel 2,Parallel 2,OP05-069_p2,Awakening Of The New Era,OP05/parallel/OP05-069_p2.png,0,0,0,0,0,0,0
OP05-069,r1,R1,OP05-069_r1,One Piece Card The Best,OP05/base/OP05-069_r1.png,0,0,0,0,0,0,0
OP05-070,base,Base,OP05-070,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-070,r1,R1,OP05-070_r1,Purple Monkey.d.luffy,OP05/base/OP05-070_r1.png,0,0,0,0,0,0,0
OP05-070,r2,R2,OP05-070_r2,Purple/black Monkey.d.luffy,OP05/base/OP05-070_r2.png,0,0,0,0,0,0,0
OP05-072,base,Base,OP05-072,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-072,r1,R1,OP05-072_r1,Purple Monkey.d.luffy,OP05/base/OP05-072_r1.png,0,0,0,0,0,0,0
OP05-073,base,Base,OP05-073,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-073,parallel 2,Parallel 2,OP05-073_p2,One Piece Card The Best,OP05/parallel/OP05-073_p2.png,0,0,0,0,0,0,0
OP05-073,parallel 3,Parallel 3,OP05-073_p3,One Piece Card The Best,OP05/parallel/OP05-073_p3.png,0,0,0,0,0,0,0
OP05-073,r1,R1,OP05-073_r1,One Piece Card The Best,OP05/base/OP05-073_r1.png,0,0,0,0,0,0,0
OP05-074,base,Base,OP05-074,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-074,parallel 1,Parallel 1,OP05-074_p1,Awakening Of The New Era,OP05/parallel/OP05-074_p1.png,0,0,0,0,0,0,0
OP05-074,parallel 2,Parallel 2,OP05-074_p2,Awakening Of The New Era,OP05/parallel/OP05-074_p2.png,0,0,0,0,0,0,0
OP05-074,parallel 3,Parallel 3,OP05-074_p3,500 Years In The Future,OP05/parallel/OP05-074_p3.png,0,0,0,0,0,0,0
OP05-074,parallel 5,Parallel 5,OP05-074_p5,One Piece Card The Best,OP05/parallel/OP05-074_p5.png,0,0,0,0,0,0,0
OP05-074,r1,R1,OP05-074_r1,One Piece Card The Best,OP05/base/OP05-074_r1.png,0,0,0,0,0,0,0
OP05-074,r2,R2,OP05-074_r2,One Piece Card The Best,OP05/base/OP05-074_r2.png,0,0,0,0,0,0,0
OP05-076,base,Base,OP05-076,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-076,parallel 1,Parallel 1,OP05-076_p1,Purple Monkey.d.luffy,OP05/parallel/OP05-076_p1.png,0,0,0,0,0,0,0
OP05-076,parallel 2,Parallel 2,OP05-076_p2,Promotion Card,OP05/parallel/OP05-076_p2.png,0,0,0,0,0,0,0
OP05-076,parallel 3,Parallel 3,OP05-076_p3,Promotion Card,OP05/parallel/OP05-076_p3.png,0,0,0,0,0,0,0
OP05-076,parallel 4,Parallel 4,OP05-076_p4,Promotion Card,OP05/parallel/OP05-076_p4.png,0,0,0,0,0,0,0
OP05-077,base,Base,OP05-077,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-077,parallel 1,Parallel 1,OP05-077_p1,One Piece Card The Best Vol.2,OP05/parallel/OP05-077_p1.png,0,0,0,0,0,0,0
OP05-077,r1,R1,OP05-077_r1,One Piece Card The Best Vol.2,OP05/base/OP05-077_r1.png,0,0,0,0,0,0,0
OP05-081,base,Base,OP05-081,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-081,parallel 2,Parallel 2,OP05-081_p2,One Piece Card The Best,OP05/parallel/OP05-081_p2.png,0,0,0,0,0,0,0
OP05-081,parallel 3,Parallel 3,OP05-081_p3,One Piece Card The Best,OP05/parallel/OP05-081_p3.png,0,0,0,0,0,0,0
OP05-081,parallel 4,Parallel 4,OP05-081_p4,One Piece Card The Best,OP05/parallel/OP05-081_p4.png,0,0,0,0,0,0,0
OP05-081,r1,R1,OP05-081_r1,One Piece Card The Best,OP05/base/OP05-081_r1.png,0,0,0,0,0,0,0
OP05-082,base,Base,OP05-082,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-082,parallel 2,Parallel 2,OP05-082_p2,One Piece Card The Best,OP05/parallel/OP05-082_p2.png,0,0,0,0,0,0,0
OP05-082,parallel 3,Parallel 3,OP05-082_p3,One Piece Card The Best,OP05/parallel/OP05-082_p3.png,0,0,0,0,0,0,0
OP05-082,parallel 4,Parallel 4,OP05-082_p4,One Piece Card The Best,OP05/parallel/OP05-082_p4.png,0,0,0,0,0,0,0
OP05-082,r1,R1,OP05-082_r1,One Piece Card The Best,OP05/base/OP05-082_r1.png,0,0,0,0,0,0,0
OP05-086,base,Base,OP05-086,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-086,parallel 1,Parallel 1,OP05-086_p1,Promotion Card,OP05/parallel/OP05-086_p1.png,0,0,0,0,0,0,0
OP05-088,base,Base,OP05-088,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-088,parallel 1,Parallel 1,OP05-088_p1,Awakening Of The New Era,OP05/parallel/OP05-088_p1.png,0,0,0,0,0,0,0
OP05-091,base,Base,OP05-091,Awakening Of The New Era,OP05/sp/OP05-091_sp.png,1,1,0,0,0,0,0
OP05-091,parallel 1,Parallel 1,OP05-091_p1,Awakening Of The New Era,OP05/parallel/OP05-091_p1.png,0,1,0,0,0,0,0
OP05-091,parallel 2,Parallel 2,OP05-091_p2,Wings Of The Captain,OP05/parallel/OP05-091_p2.png,0,1,0,0,0,0,0
OP05-091,parallel 3,Parallel 3,OP05-091_p3,Promotion Card,OP05/parallel/OP05-091_p3.png,0,1,0,0,0,0,0
OP05-091,parallel 4,Parallel 4,OP05-091_p4,One Piece Card The Best Vol.2,OP05/parallel/OP05-091_p4.png,0,1,0,0,0,0,0
OP05-091,r1,R1,OP05-091_r1,One Piece Card The Best Vol.2,OP05/base/OP05-091_r1.png,0,1,0,0,0,0,0
OP05-093,base,Base,OP05-093,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-093,parallel 1,Parallel 1,OP05-093_p1,Awakening Of The New Era,OP05/parallel/OP05-093_p1.png,0,0,0,0,0,0,0
OP05-093,parallel 2,Parallel 2,OP05-093_p2,Emperors In The New World,OP05/parallel/OP05-093_p2.png,0,0,0,0,0,0,0
OP05-097,base,Base,OP05-097,Awakening Of The New Era,,1,0,0,0,0,0,0
OP05-097,parallel 1,Parallel 1,OP05-097_p1,One Piece Card The Best Vol.2,OP05/parallel/OP05-097_p1.png,0,0,0,0,0,0,0
OP05-097,parallel 2,Parallel 2,OP05-097_p2,One Piece Card The Best Vol.2,OP05/parallel/OP05-097_p2.png,0,0,0,0,0,0,0
OP05-097,r1,R1,OP05-097_r1,One Piece Card The Best Vol.2,OP05/base/OP05-097_r1.png,0,0,0,0,0,0,0
