cards_table_id,card_canonical_code,card_name,card_rarity,card_source,cv_card_variant_id,cv_card_variants_card_id,cv_print_id,cv_tcgplayer_product_id,cv_variant,cv_variant_label,cv_variant_source,cv_image_path,cv_image_url,printing_market_map_id,printing_id,printing_market_map_market_product_internal_fk,pmm_mapping_confidence,pmm_mapping_method,mp_market_products_internal_id,mp_market_product_id,mp_product_name,mp_clean_name,mp_ext_number,mp_rarity_market,mp_subtype,mp_market_product_source,mpr_market_prices_id,market_product_fk,mpr_low_price,mpr_mid_price,mpr_high_price,mpr_market_price,mpr_direct_low_price,mpr_listed_median_price,mpr_captured_at,mpr_mpr_source_name,print_id_trim,has_printing_market_map,has_market_product_via_map,has_market_price_via_chain,has_tcgplayer_column_price,has_variant_image_fields,has_image_assets_row,failure_stage
245,EB04-061,Monkey.D.Luffy,SEC,,702,245,EB04-061::alt,,alt,Alt,local-catalog,thumbs/EB04-061(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB04-061::alt,0,0,0,0,1,0,missing_printing_market_map
245,EB04-061,Monkey.D.Luffy,SEC,,703,245,EB04-061::serial,,promo,Serial,local-catalog,thumbs/EB04-061(serial).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB04-061::serial,0,0,0,0,1,0,missing_printing_market_map
246,OP01-001,Monkey D. Luffy,L,,704,246,OP01-001,,base,Base,official-cardlist,OP01/base/OP01-001.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-001.png?260305,487,704,814,HIGH,exact_code_plus_base_flag,814,485262,Roronoa Zoro - OP01-001 (Alternate Art),Roronoa Zoro OP01 001 Alternate Art,OP01-001,PR,,tcgcsv,804,814,62.0,74.79,9999.0,66.58,,,2026-04-02 03:06:17,tcgcsv,OP01-001,1,1,1,0,1,0,missing_tcgplayer_product_id_only
246,OP01-001,Monkey D. Luffy,L,,706,246,OP01-001::25th,,promo,25Th,local-catalog,thumbs/OP01-001(25th).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-001::25th,0,0,0,0,1,0,missing_printing_market_map
246,OP01-001,Monkey D. Luffy,L,,707,246,OP01-001::alt,,alt,Alt,local-catalog,thumbs/OP01-001(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-001::alt,0,0,0,0,1,0,missing_printing_market_map
246,OP01-001,Monkey D. Luffy,L,,708,246,OP01-001_p1,,parallel_1,Parallel 1,official-cardlist,OP01/parallel/OP01-001_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-001_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-001_p1,0,0,0,0,1,0,missing_printing_market_map
246,OP01-001,Monkey D. Luffy,L,,709,246,OP01-001_p2,,parallel_2,Parallel 2,official-cardlist,PCC25/parallel/OP01-001_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-001_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-001_p2,0,0,0,0,1,0,missing_printing_market_map
247,OP01-002,Trafalgar Law,SR,,710,247,OP01-002,,base,Base,official-cardlist,OP01/base/OP01-002.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-002.png?260305,4603,710,309,HIGH,exact_code_plus_base_flag,309,453505,Trafalgar Law (002),Trafalgar Law 002,OP01-002,L,,tcgcsv,309,309,0.28,1.18,5.0,1.13,,,2026-04-01 22:09:08,tcgcsv,OP01-002,1,1,1,0,1,0,missing_tcgplayer_product_id_only
247,OP01-002,Trafalgar Law,SR,,712,247,OP01-002::alt,,alt,Alt,local-catalog,thumbs/OP01-002(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-002::alt,0,0,0,0,1,0,missing_printing_market_map
247,OP01-002,Trafalgar Law,SR,,713,247,OP01-002_p1,,parallel_1,Parallel 1,official-cardlist,OP01/parallel/OP01-002_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-002_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-002_p1,0,0,0,0,1,0,missing_printing_market_map
248,OP01-003,Monkey.D.Luffy,L,,714,248,OP01-003,,base,Base,official-cardlist,OP01/base/OP01-003.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-003.png?260305,4604,714,310,HIGH,exact_code_plus_base_flag,310,453506,Monkey.D.Luffy (003) (Parallel),MonkeyDLuffy 003 Parallel,OP01-003,L,Parallel,tcgcsv,310,310,823.99,1100.0,3100.0,847.45,,,2026-04-01 22:09:08,tcgcsv,OP01-003,1,1,1,0,1,0,missing_tcgplayer_product_id_only
248,OP01-003,Monkey.D.Luffy,L,,716,248,OP01-003::alt,,alt,Alt,local-catalog,thumbs/OP01-003(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-003::alt,0,0,0,0,1,0,missing_printing_market_map
248,OP01-003,Monkey.D.Luffy,L,,717,248,OP01-003_p1,,parallel_1,Parallel 1,official-cardlist,OP01/parallel/OP01-003_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-003_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-003_p1,0,0,0,0,1,0,missing_printing_market_map
249,OP01-004,Usopp,R,,718,249,OP01-004,,base,Base,official-cardlist,OP01/base/OP01-004.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-004.png?260305,412,718,717,HIGH,exact_code_plus_base_flag,717,455814,Usopp - OP01-004 (Treasure Cup),Usopp OP01 004 Treasure Cup,OP01-004,PR,,tcgcsv,,,,,,,,,,,OP01-004,1,1,1,0,1,0,missing_tcgplayer_product_id_only
249,OP01-004,Usopp,R,,720,249,OP01-004::1st anniversary alt,,promo,1St Anniversary Alt,local-catalog,thumbs/OP01-004(1st anniversary alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-004::1st anniversary alt,0,0,0,0,1,0,missing_printing_market_map
249,OP01-004,Usopp,R,,721,249,OP01-004::alt,,alt,Alt,local-catalog,thumbs/OP01-004(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-004::alt,0,0,0,0,1,0,missing_printing_market_map
249,OP01-004,Usopp,R,,722,249,OP01-004_p1,,parallel_1,Parallel 1,official-cardlist,ANN1EN/parallel/OP01-004_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-004_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-004_p1,0,0,0,0,1,0,missing_printing_market_map
250,OP01-005,Uta,R,,723,250,OP01-005,,base,Base,official-cardlist,OP01/base/OP01-005.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-005.png?260305,508,723,841,HIGH,exact_code_plus_base_flag,841,497386,Uta (Demo Deck 2023),Uta Demo Deck 2023,OP01-005,R,,tcgcsv,831,841,0.49,0.64,1.51,0.63,,,2026-04-02 03:06:17,tcgcsv,OP01-005,1,1,1,0,1,0,missing_tcgplayer_product_id_only
250,OP01-005,Uta,R,,725,250,OP01-005::alt,,alt,Alt,local-catalog,thumbs/OP01-005alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-005::alt,0,0,0,0,1,0,missing_printing_market_map
250,OP01-005,Uta,R,,726,250,OP01-005::alt art 2,,alt,Alt Art 2,local-catalog,thumbs/OP01-005(alt2).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-005::alt art 2,0,0,0,0,1,0,missing_printing_market_map
250,OP01-005,Uta,R,,727,250,OP01-005::film,,promo,Film,local-catalog,thumbs/OP01-005_Film.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-005::film,0,0,0,0,1,0,missing_printing_market_map
250,OP01-005,Uta,R,,728,250,OP01-005::film2,,promo,Film2,local-catalog,thumbs/OP01-005_Film2.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-005::film2,0,0,0,0,1,0,missing_printing_market_map
250,OP01-005,Uta,R,,729,250,OP01-005_p1,,parallel_1,Parallel 1,official-cardlist,PCCFR/parallel/OP01-005_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-005_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-005_p1,0,0,0,0,1,0,missing_printing_market_map
250,OP01-005,Uta,R,,730,250,OP01-005_p2,,parallel_2,Parallel 2,official-cardlist,GC01/parallel/OP01-005_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-005_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-005_p2,0,0,0,0,1,0,missing_printing_market_map
251,OP01-006,Otama,UC,,731,251,OP01-006,,base,Base,official-cardlist,OP01/base/OP01-006.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-006.png?260305,515,731,848,HIGH,exact_code_plus_base_flag,848,499430,Otama (Judge),Otama Judge,OP01-006,PR,,tcgcsv,838,848,2.5,4.02,23.0,3.22,,,2026-04-02 03:06:17,tcgcsv,OP01-006,1,1,1,0,1,0,missing_tcgplayer_product_id_only
251,OP01-006,Otama,UC,,733,251,OP01-006::alt,,alt,Alt,local-catalog,thumbs/OP01-006(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-006::alt,0,0,0,0,1,0,missing_printing_market_map
251,OP01-006,Otama,UC,,734,251,OP01-006::alt art 2,,alt,Alt Art 2,local-catalog,thumbs/OP01-006alt2.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-006::alt art 2,0,0,0,0,1,0,missing_printing_market_map
251,OP01-006,Otama,UC,,735,251,OP01-006_p1,,parallel_1,Parallel 1,official-cardlist,ANN1JP/parallel/OP01-006_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-006_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-006_p1,0,0,0,0,1,0,missing_printing_market_map
251,OP01-006,Otama,UC,,736,251,OP01-006_p3,,parallel_3,Parallel 3,official-cardlist,PRB01/parallel/OP01-006_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-006_p3.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-006_p3,0,0,0,0,1,0,missing_printing_market_map
251,OP01-006,Otama,UC,,737,251,OP01-006_p4,,parallel_4,Parallel 4,official-cardlist,PRB01/parallel/OP01-006_p4.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-006_p4.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-006_p4,0,0,0,0,1,0,missing_printing_market_map
251,OP01-006,Otama,UC,,738,251,OP01-006_p5,,parallel_5,Parallel 5,official-cardlist,PRB01/parallel/OP01-006_p5.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-006_p5.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-006_p5,0,0,0,0,1,0,missing_printing_market_map
251,OP01-006,Otama,UC,,739,251,OP01-006::prb01alt1,,alt,Prb01Alt1,local-catalog,thumbs/OP01-006(PRB01alt1).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-006::prb01alt1,0,0,0,0,1,0,missing_printing_market_map
251,OP01-006,Otama,UC,,740,251,OP01-006::prb01alt2,,alt,Prb01Alt2,local-catalog,thumbs/OP01-006(PRB01alt2).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-006::prb01alt2,0,0,0,0,1,0,missing_printing_market_map
251,OP01-006,Otama,UC,,741,251,OP01-006_r1,,r1,R1,official-cardlist,PRB01/reprint/OP01-006_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-006_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-006_r1,0,0,0,0,1,0,missing_printing_market_map
252,OP01-007,Caribou,C,,742,252,OP01-007,,base,Base,official-cardlist,OP01/base/OP01-007.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-007.png?260305,4628,742,334,HIGH,exact_code_plus_base_flag,334,454519,Caribou,Caribou,OP01-007,C,,tcgcsv,334,334,0.01,0.15,2.0,0.06,,,2026-04-01 22:09:08,tcgcsv,OP01-007,1,1,1,0,1,0,missing_tcgplayer_product_id_only
253,OP01-008,Cavendish,C,,744,253,OP01-008,,base,Base,official-cardlist,OP01/base/OP01-008.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-008.png?260305,4605,744,311,HIGH,exact_code_plus_base_flag,311,453507,Cavendish (Box Topper),Cavendish Box Topper,OP01-008,C,Box Topper,tcgcsv,311,311,2.19,4.12,50.0,2.59,,,2026-04-01 22:09:08,tcgcsv,OP01-008,1,1,1,0,1,0,missing_tcgplayer_product_id_only
253,OP01-008,Cavendish,C,,746,253,OP01-008::alt,,alt,Alt,local-catalog,thumbs/OP01-008(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-008::alt,0,0,0,0,1,0,missing_printing_market_map
253,OP01-008,Cavendish,C,,747,253,OP01-008_p1,,parallel_1,Parallel 1,official-cardlist,OP01/parallel/OP01-008_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-008_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-008_p1,0,0,0,0,1,0,missing_printing_market_map
254,OP01-009,Carrot,C,,748,254,OP01-009,,base,Base,official-cardlist,OP01/base/OP01-009.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-009.png?260305,4630,748,336,HIGH,exact_code_plus_base_flag,336,454522,Carrot,Carrot,OP01-009,C,,tcgcsv,336,336,0.02,0.17,2.0,0.11,,,2026-04-01 22:09:08,tcgcsv,OP01-009,1,1,1,0,1,0,missing_tcgplayer_product_id_only
255,OP01-010,Komachiyo,C,,750,255,OP01-010,,base,Base,official-cardlist,OP01/base/OP01-010.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-010.png?260305,4631,750,337,HIGH,exact_code_plus_base_flag,337,454525,Komachiyo,Komachiyo,OP01-010,C,,tcgcsv,337,337,0.01,0.15,2.0,0.11,,,2026-04-01 22:09:08,tcgcsv,OP01-010,1,1,1,0,1,0,missing_tcgplayer_product_id_only
256,OP01-011,Gordon,UC,,752,256,OP01-011,,base,Base,official-cardlist,OP01/base/OP01-011.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-011.png?260305,4632,752,338,HIGH,exact_code_plus_base_flag,338,454526,Gordon,Gordon,OP01-011,UC,,tcgcsv,338,338,0.05,0.2,2.0,0.12,,,2026-04-01 22:09:08,tcgcsv,OP01-011,1,1,1,0,1,0,missing_tcgplayer_product_id_only
257,OP01-012,Sai,C,,754,257,OP01-012,,base,Base,official-cardlist,OP01/base/OP01-012.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-012.png?260305,4633,754,339,HIGH,exact_code_plus_base_flag,339,454527,Sai,Sai,OP01-012,C,,tcgcsv,339,339,0.01,0.15,2.0,0.06,,,2026-04-01 22:09:08,tcgcsv,OP01-012,1,1,1,0,1,0,missing_tcgplayer_product_id_only
258,OP01-013,Sanji,R,,756,258,OP01-013,,base,Base,official-cardlist,OP01/base/OP01-013.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-013.png?260305,488,756,815,HIGH,exact_code_plus_base_flag,815,485263,Sanji - OP01-013 (Alternate Art),Sanji OP01 013 Alternate Art,OP01-013,PR,,tcgcsv,805,815,12.0,19.15,9999.0,13.2,,,2026-04-02 03:06:17,tcgcsv,OP01-013,1,1,1,0,1,0,missing_tcgplayer_product_id_only
258,OP01-013,Sanji,R,,758,258,OP01-013::1st anniversary alt,,promo,1St Anniversary Alt,local-catalog,thumbs/OP01-013(1st anniversary alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-013::1st anniversary alt,0,0,0,0,1,0,missing_printing_market_map
258,OP01-013,Sanji,R,,759,258,OP01-013::25th,,promo,25Th,local-catalog,thumbs/OP01-013(25th).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-013::25th,0,0,0,0,1,0,missing_printing_market_map
258,OP01-013,Sanji,R,,760,258,OP01-013::alt,,alt,Alt,local-catalog,thumbs/OP01-013(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-013::alt,0,0,0,0,1,0,missing_printing_market_map
258,OP01-013,Sanji,R,,761,258,OP01-013::alt art 2,,alt,Alt Art 2,local-catalog,thumbs/OP01-013(alt2).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-013::alt art 2,0,0,0,0,1,0,missing_printing_market_map
258,OP01-013,Sanji,R,,762,258,OP01-013::alt art 3,,alt,Alt Art 3,local-catalog,thumbs/OP01-013alt3.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-013::alt art 3,0,0,0,0,1,0,missing_printing_market_map
258,OP01-013,Sanji,R,,763,258,OP01-013_p1,,parallel_1,Parallel 1,official-cardlist,OP01/parallel/OP01-013_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-013_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-013_p1,0,0,0,0,1,0,missing_printing_market_map
258,OP01-013,Sanji,R,,764,258,OP01-013_p2,,parallel_2,Parallel 2,official-cardlist,PCC25/parallel/OP01-013_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-013_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-013_p2,0,0,0,0,1,0,missing_printing_market_map
258,OP01-013,Sanji,R,,765,258,OP01-013_p3,,parallel_3,Parallel 3,official-cardlist,GC01/parallel/OP01-013_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-013_p3.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-013_p3,0,0,0,0,1,0,missing_printing_market_map
258,OP01-013,Sanji,R,,766,258,OP01-013_p4,,parallel_4,Parallel 4,official-cardlist,ANN1EN/parallel/OP01-013_p4.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-013_p4.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-013_p4,0,0,0,0,1,0,missing_printing_market_map
258,OP01-013,Sanji,R,,767,258,OP01-013::tr alt,,tr,Tr Alt,local-catalog,thumbs/OP01-013(TR-alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-013::tr alt,0,0,0,0,1,0,missing_printing_market_map
259,OP01-014,Jinbe,UC,,768,259,OP01-014,,base,Base,official-cardlist,OP01/base/OP01-014.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-014.png?260305,544,768,881,HIGH,exact_code_plus_base_flag,881,504469,Jinbe (Premium Card Collection -ONE PIECE FILM RED Edition-),Jinbe Premium Card Collection ONE PIECE FILM RED Edition,OP01-014,UC,,tcgcsv,867,881,2.38,4.82,19.99,3.35,,,2026-04-02 03:06:17,tcgcsv,OP01-014,1,1,1,0,1,0,missing_tcgplayer_product_id_only
259,OP01-014,Jinbe,UC,,770,259,OP01-014::film,,promo,Film,local-catalog,thumbs/OP01-014_Film.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-014::film,0,0,0,0,1,0,missing_printing_market_map
259,OP01-014,Jinbe,UC,,771,259,OP01-014::film2,,promo,Film2,local-catalog,thumbs/OP01-014_Film2.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-014::film2,0,0,0,0,1,0,missing_printing_market_map
259,OP01-014,Jinbe,UC,,772,259,OP01-014_p1,,parallel_1,Parallel 1,official-cardlist,PCCFR/parallel/OP01-014_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-014_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-014_p1,0,0,0,0,1,0,missing_printing_market_map
260,OP01-015,Tony Tony.Chopper,UC,,773,260,OP01-015,,base,Base,official-cardlist,OP01/base/OP01-015.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-015.png?260305,966,773,1360,HIGH,exact_code_plus_base_flag,1360,583757,Tony Tony.Chopper (Offline Regional 2024 Vol. 3) [Finalist],Tony TonyChopper Offline Regional 2024 Vol 3 Finalist,OP01-015,UC,,tcgcsv,1263,1360,499.0,499.0,499.0,171.27,,,2026-04-02 03:06:17,tcgcsv,OP01-015,1,1,1,0,1,0,missing_tcgplayer_product_id_only
260,OP01-015,Tony Tony.Chopper,UC,,775,260,OP01-015::alt,,alt,Alt,local-catalog,thumbs/OP01-015alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-015::alt,0,0,0,0,1,0,missing_printing_market_map
260,OP01-015,Tony Tony.Chopper,UC,,776,260,OP01-015_p1,,parallel_1,Parallel 1,official-cardlist,ORP2024V3/parallel/OP01-015_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-015_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-015_p1,0,0,0,0,1,0,missing_printing_market_map
261,OP01-016,Nami,R,,777,261,OP01-016,,base,Base,official-cardlist,OP01/base/OP01-016.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-016.png?260305,490,777,817,HIGH,exact_code_plus_base_flag,817,485265,Nami - OP01-016 (Alternate Art),Nami OP01 016 Alternate Art,OP01-016,PR,,tcgcsv,807,817,69.99,96.0,9999.0,43.84,,,2026-04-02 03:06:17,tcgcsv,OP01-016,1,1,1,0,1,0,missing_tcgplayer_product_id_only
261,OP01-016,Nami,R,,779,261,OP01-016::1st anniversary alt,,promo,1St Anniversary Alt,local-catalog,thumbs/OP01-016(1st anniversary alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-016::1st anniversary alt,0,0,0,0,1,0,missing_printing_market_map
261,OP01-016,Nami,R,,780,261,OP01-016::25th,,promo,25Th,local-catalog,thumbs/OP01-016 25th.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-016::25th,0,0,0,0,1,0,missing_printing_market_map
261,OP01-016,Nami,R,,781,261,OP01-016::alt,,alt,Alt,local-catalog,thumbs/OP01-016alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-016::alt,0,0,0,0,1,0,missing_printing_market_map
261,OP01-016,Nami,R,,783,261,OP01-016::alt art 2,,alt,Alt Art 2,local-catalog,thumbs/OP01-016(alt2).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-016::alt art 2,0,0,0,0,1,0,missing_printing_market_map
261,OP01-016,Nami,R,,784,261,OP01-016::alt art 3,,alt,Alt Art 3,local-catalog,thumbs/OP01-016alt3.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-016::alt art 3,0,0,0,0,1,0,missing_printing_market_map
261,OP01-016,Nami,R,,785,261,OP01-016::alt art 4,,alt,Alt Art 4,local-catalog,thumbs/OP01-016alt4.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-016::alt art 4,0,0,0,0,1,0,missing_printing_market_map
261,OP01-016,Nami,R,,786,261,OP01-016::alt art 7,,alt,Alt Art 7,local-catalog,thumbs/OP01-016alt7.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-016::alt art 7,0,0,0,0,1,0,missing_printing_market_map
261,OP01-016,Nami,R,,787,261,OP01-016::manga alt,,mr,Manga Alt,local-catalog,thumbs/OP01-016( manga alt ).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-016::manga alt,0,0,0,0,1,0,missing_printing_market_map
261,OP01-016,Nami,R,,788,261,OP01-016_p1,,parallel_1,Parallel 1,official-cardlist,OP01/parallel/OP01-016_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-016_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-016_p1,0,0,0,0,1,0,missing_printing_market_map
261,OP01-016,Nami,R,,789,261,OP01-016_p2,,parallel_2,Parallel 2,official-cardlist,PCC25/parallel/OP01-016_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-016_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-016_p2,0,0,0,0,1,0,missing_printing_market_map
261,OP01-016,Nami,R,,790,261,OP01-016_p3,,parallel_3,Parallel 3,official-cardlist,OP01/parallel/OP01-016_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-016_p3.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-016_p3,0,0,0,0,1,0,missing_printing_market_map
261,OP01-016,Nami,R,,791,261,OP01-016_p4,,parallel_4,Parallel 4,official-cardlist,OP05/parallel/OP01-016_p4.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-016_p4.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-016_p4,0,0,0,0,1,0,missing_printing_market_map
261,OP01-016,Nami,R,,792,261,OP01-016_p5,,parallel_5,Parallel 5,official-cardlist,GC01/parallel/OP01-016_p5.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-016_p5.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-016_p5,0,0,0,0,1,0,missing_printing_market_map
261,OP01-016,Nami,R,,793,261,OP01-016_p7,,parallel_7,Parallel 7,official-cardlist,OP01/parallel/OP01-016_p7.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-016_p7.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-016_p7,0,0,0,0,1,0,missing_printing_market_map
261,OP01-016,Nami,R,,794,261,OP01-016_p8,,parallel_8,Parallel 8,official-cardlist,OP01/parallel/OP01-016_p8.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-016_p8.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-016_p8,0,0,0,0,1,0,missing_printing_market_map
261,OP01-016,Nami,R,,795,261,OP01-016::st10 alt,,alt,St10 Alt,local-catalog,thumbs/OP01-016(ST10 alt ).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-016::st10 alt,0,0,0,0,1,0,missing_printing_market_map
262,OP01-017,Nico Robin,R,,796,262,OP01-017,,base,Base,official-cardlist,OP01/base/OP01-017.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-017.png?260305,527,796,861,HIGH,exact_code_plus_base_flag,861,503020,Nico Robin (Store Championship Participation Pack),Nico Robin Store Championship Participation Pack,OP01-017,PR,,tcgcsv,850,861,32.0,45.0,249.99,38.59,,,2026-04-02 03:06:17,tcgcsv,OP01-017,1,1,1,0,1,0,missing_tcgplayer_product_id_only
262,OP01-017,Nico Robin,R,,798,262,OP01-017::1st anniversary alt,,promo,1St Anniversary Alt,local-catalog,thumbs/OP01-017(1st anniversary alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-017::1st anniversary alt,0,0,0,0,1,0,missing_printing_market_map
262,OP01-017,Nico Robin,R,,799,262,OP01-017::alt,,alt,Alt,local-catalog,thumbs/OP01-017(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-017::alt,0,0,0,0,1,0,missing_printing_market_map
262,OP01-017,Nico Robin,R,,800,262,OP01-017::alt art 2,,alt,Alt Art 2,local-catalog,thumbs/OP01-017alt2.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-017::alt art 2,0,0,0,0,1,0,missing_printing_market_map
262,OP01-017,Nico Robin,R,,801,262,OP01-017::film,,promo,Film,local-catalog,thumbs/OP01-017_Film.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-017::film,0,0,0,0,1,0,missing_printing_market_map
262,OP01-017,Nico Robin,R,,802,262,OP01-017::film2,,promo,Film2,local-catalog,thumbs/OP01-017_Film2.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP01-017::film2,0,0,0,0,1,0,missing_printing_market_map
262,OP01-017,Nico Robin,R,,803,262,OP01-017_p1,,parallel_1,Parallel 1,official-cardlist,PCCFR/parallel/OP01-017_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-017_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-017_p1,0,0,0,0,1,0,missing_printing_market_map
262,OP01-017,Nico Robin,R,,804,262,OP01-017_p2,,parallel_2,Parallel 2,official-cardlist,ANN1EN/parallel/OP01-017_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-017_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP01-017_p2,0,0,0,0,1,0,missing_printing_market_map
