card_id,card_canonical_code,card_name,card_rarity,card_source,cv_card_variant_id,cv_card_variants_card_id,cv_print_id,cv_tcgplayer_product_id,cv_variant,cv_variant_label,cv_variant_source,cv_image_path,cv_image_url,printing_market_map_id,printing_id,printing_market_map_market_product_internal_fk,pmm_mapping_confidence,pmm_mapping_method,mp_market_products_internal_id,mp_market_product_id,mp_product_name,mp_clean_name,mp_ext_number,mp_rarity_market,mp_subtype,mp_market_product_source,mpr_market_prices_id,market_product_fk,mpr_low_price,mpr_mid_price,mpr_high_price,mpr_market_price,mpr_direct_low_price,mpr_listed_median_price,mpr_captured_at,mpr_mpr_source_name,print_id_trim,has_printing_market_map,has_market_product_via_map,has_market_price_via_chain,has_tcgplayer_column_price,has_variant_image_fields,has_image_assets_row,failure_stage,recoverable_reason
448,OP02-082,Byrnndi World,UC,,1444,448,OP02-082,,base,Base,official-cardlist,OP02/base/OP02-082.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-082.png?260305,295,1444,586,HIGH,exact_code_plus_base_flag,586,486445,Byrnndi World,Byrnndi World,OP02-082,UC,,tcgcsv,588,586,0.01,0.17,5.0,0.1,,,2026-04-02 02:58:10,tcgcsv,OP02-082,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
449,OP02-083,Hannyabal,R,,1446,449,OP02-083,,base,Base,official-cardlist,OP02/base/OP02-083.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-083.png?260305,296,1446,587,HIGH,exact_code_plus_base_flag,587,486448,Hannyabal,Hannyabal,OP02-083,R,,tcgcsv,589,587,0.09,0.25,50.0,0.18,,,2026-04-02 02:58:10,tcgcsv,OP02-083,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
450,OP02-084,Blugori,C,,1448,450,OP02-084,,base,Base,official-cardlist,OP02/base/OP02-084.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-084.png?260305,297,1448,588,HIGH,exact_code_plus_base_flag,588,486451,Blugori,Blugori,OP02-084,C,,tcgcsv,590,588,0.01,0.15,47.54,0.05,,,2026-04-02 02:58:10,tcgcsv,OP02-084,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
451,OP02-085,Magellan,SP CARD,,1450,451,OP02-085,,base,Base,official-cardlist,OP02/base/OP02-085.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-085.png?260305,219,1450,510,HIGH,exact_code_plus_base_flag,510,485459,Magellan (085) (Alternate Art),Magellan 085 Alternate Art,OP02-085,SR,,tcgcsv,510,510,8.06,15.0,124.0,11.9,,,2026-04-02 02:58:10,tcgcsv,OP02-085,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
452,OP02-086,Minokoala,UC,,1456,452,OP02-086,,base,Base,official-cardlist,OP02/base/OP02-086.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-086.png?260305,209,1456,500,HIGH,exact_code_plus_base_flag,500,485241,Minokoala (Box Topper),Minokoala Box Topper,OP02-086,UC,Box Topper,tcgcsv,500,500,1.0,2.0,12.0,1.46,,,2026-04-02 02:58:10,tcgcsv,OP02-086,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
453,OP02-087,Minotaur,UC,,1460,453,OP02-087,,base,Base,official-cardlist,OP02/base/OP02-087.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-087.png?260305,300,1460,591,HIGH,exact_code_plus_base_flag,591,486454,Minotaur,Minotaur,OP02-087,UC,,tcgcsv,593,591,0.05,0.2,5.0,0.11,,,2026-04-02 02:58:10,tcgcsv,OP02-087,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
454,OP02-088,Sphinx,C,,1462,454,OP02-088,,base,Base,official-cardlist,OP02/base/OP02-088.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-088.png?260305,301,1462,592,HIGH,exact_code_plus_base_flag,592,486455,Sphinx,Sphinx,OP02-088,C,,tcgcsv,594,592,0.01,0.15,5.0,0.05,,,2026-04-02 02:58:10,tcgcsv,OP02-088,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
455,OP02-089,Judgment of Hell,R,,1464,455,OP02-089,,base,Base,official-cardlist,OP02/base/OP02-089.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-089.png?260305,302,1464,593,HIGH,exact_code_plus_base_flag,593,486456,Judgment of Hell,Judgment of Hell,OP02-089,R,,tcgcsv,595,593,0.1,0.66,10.0,0.47,,,2026-04-02 02:58:10,tcgcsv,OP02-089,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
456,OP02-090,Hydra,UC,,1471,456,OP02-090,,base,Base,official-cardlist,OP02/base/OP02-090.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-090.png?260305,303,1471,594,HIGH,exact_code_plus_base_flag,594,486457,Hydra,Hydra,OP02-090,UC,,tcgcsv,596,594,0.02,0.2,5.0,0.12,,,2026-04-02 02:58:10,tcgcsv,OP02-090,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
457,OP02-091,Venom Road,C,,1473,457,OP02-091,,base,Base,official-cardlist,OP02/base/OP02-091.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-091.png?260305,304,1473,595,HIGH,exact_code_plus_base_flag,595,486458,Venom Road,Venom Road,OP02-091,C,,tcgcsv,597,595,0.01,0.15,5.0,0.07,,,2026-04-02 02:58:10,tcgcsv,OP02-091,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
458,OP02-092,Impel Down,C,,1475,458,OP02-092,,base,Base,official-cardlist,OP02/base/OP02-092.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-092.png?260305,305,1475,596,HIGH,exact_code_plus_base_flag,596,486460,Impel Down,Impel Down,OP02-092,C,,tcgcsv,598,596,0.01,0.15,5.0,0.09,,,2026-04-02 02:58:10,tcgcsv,OP02-092,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
459,OP02-093,Smoker,L,,1477,459,OP02-093,,base,Base,official-cardlist,OP02/base/OP02-093.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-093.png?260305,199,1477,490,HIGH,exact_code_plus_base_flag,490,484476,Smoker (093) (Alternate Art),Smoker 093 Alternate Art,OP02-093,L,,tcgcsv,490,490,90.0,108.82,450.0,108.82,,,2026-04-02 02:58:10,tcgcsv,OP02-093,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
460,OP02-094,Isuka,UC,,1483,460,OP02-094,,base,Base,official-cardlist,OP02/base/OP02-094.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-094.png?260305,307,1483,598,HIGH,exact_code_plus_base_flag,598,486464,Isuka,Isuka,OP02-094,UC,,tcgcsv,600,598,0.02,0.2,10.0,0.11,,,2026-04-02 02:58:10,tcgcsv,OP02-094,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
461,OP02-095,Onigumo,UC,,1485,461,OP02-095,,base,Base,official-cardlist,OP02/base/OP02-095.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-095.png?260305,308,1485,599,HIGH,exact_code_plus_base_flag,599,486467,Onigumo,Onigumo,OP02-095,UC,,tcgcsv,601,599,0.01,0.18,10.0,0.07,,,2026-04-02 02:58:10,tcgcsv,OP02-095,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
462,OP02-096,Kuzan,SR,,1486,462,OP02-096,,base,Base,official-cardlist,OP02/base/OP02-096.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-096.png?260305,203,1486,494,HIGH,exact_code_plus_base_flag,494,485162,Kuzan (096) (Alternate Art),Kuzan 096 Alternate Art,OP02-096,SR,,tcgcsv,494,494,10.49,15.15,199.99,12.19,,,2026-04-02 02:58:10,tcgcsv,OP02-096,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
463,OP02-097,Komille,C,,1492,463,OP02-097,,base,Base,official-cardlist,OP02/base/OP02-097.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-097.png?260305,310,1492,601,HIGH,exact_code_plus_base_flag,601,486471,Komille,Komille,OP02-097,C,,tcgcsv,603,601,0.01,0.15,5.0,0.05,,,2026-04-02 02:58:10,tcgcsv,OP02-097,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
464,OP02-098,Koby,R,,1493,464,OP02-098,,base,Base,official-cardlist,OP02/base/OP02-098.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-098.png?260305,311,1493,602,HIGH,exact_code_plus_base_flag,602,486474,Koby,Koby,OP02-098,R,,tcgcsv,604,602,0.08,0.29,50.0,0.23,,,2026-04-02 02:58:10,tcgcsv,OP02-098,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
465,OP02-099,Sakazuki,SR,,1498,465,OP02-099,,base,Base,official-cardlist,OP02/base/OP02-099.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-099.png?260305,210,1498,501,HIGH,exact_code_plus_base_flag,501,485242,Sakazuki,Sakazuki,OP02-099,SR,,tcgcsv,501,501,0.05,0.5,50.0,0.51,,,2026-04-02 02:58:10,tcgcsv,OP02-099,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
466,OP02-100,Jango,C,,1507,466,OP02-100,,base,Base,official-cardlist,OP02/base/OP02-100.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-100.png?260305,312,1507,603,HIGH,exact_code_plus_base_flag,603,486477,Jango,Jango,OP02-100,C,,tcgcsv,605,603,0.01,0.15,5.0,0.05,,,2026-04-02 02:58:10,tcgcsv,OP02-100,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
467,OP02-101,Strawberry,C,,1509,467,OP02-101,,base,Base,official-cardlist,OP02/base/OP02-101.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-101.png?260305,313,1509,604,HIGH,exact_code_plus_base_flag,604,486480,Strawberry,Strawberry,OP02-101,C,,tcgcsv,606,604,0.01,0.15,5.0,0.08,,,2026-04-02 02:58:10,tcgcsv,OP02-101,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
468,OP02-102,Smoker,R,,1511,468,OP02-102,,base,Base,official-cardlist,OP02/base/OP02-102.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-102.png?260305,314,1511,605,HIGH,exact_code_plus_base_flag,605,486481,Smoker (102),Smoker 102,OP02-102,R,,tcgcsv,607,605,0.01,0.25,10.0,0.18,,,2026-04-02 02:58:10,tcgcsv,OP02-102,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
469,OP02-103,Sengoku,R,,1513,469,OP02-103,,base,Base,official-cardlist,OP02/base/OP02-103.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-103.png?260305,315,1513,606,HIGH,exact_code_plus_base_flag,606,486482,Sengoku,Sengoku,OP02-103,R,,tcgcsv,608,606,0.07,0.25,10.0,0.17,,,2026-04-02 02:58:10,tcgcsv,OP02-103,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
470,OP02-104,Sentomaru,C,,1515,470,OP02-104,,base,Base,official-cardlist,OP02/base/OP02-104.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-104.png?260305,316,1515,607,HIGH,exact_code_plus_base_flag,607,486483,Sentomaru,Sentomaru,OP02-104,C,,tcgcsv,609,607,0.01,0.15,5.0,0.06,,,2026-04-02 02:58:10,tcgcsv,OP02-104,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
471,OP02-105,Tashigi,C,,1517,471,OP02-105,,base,Base,official-cardlist,OP02/base/OP02-105.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-105.png?260305,211,1517,502,HIGH,exact_code_plus_base_flag,502,485243,Tashigi,Tashigi,OP02-105,C,,tcgcsv,502,502,0.01,0.18,5.0,0.17,,,2026-04-02 02:58:10,tcgcsv,OP02-105,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
472,OP02-106,Tsuru,UC,,1521,472,OP02-106,,base,Base,official-cardlist,OP02/base/OP02-106.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-106.png?260305,317,1521,608,HIGH,exact_code_plus_base_flag,608,486484,Tsuru,Tsuru,OP02-106,UC,,tcgcsv,610,608,0.1,0.25,10.0,0.17,,,2026-04-02 02:58:10,tcgcsv,OP02-106,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
473,OP02-107,Doberman,C,,1533,473,OP02-107,,base,Base,official-cardlist,OP02/base/OP02-107.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-107.png?260305,318,1533,609,HIGH,exact_code_plus_base_flag,609,486485,Doberman,Doberman,OP02-107,C,,tcgcsv,611,609,0.01,0.15,5.0,0.05,,,2026-04-02 02:58:10,tcgcsv,OP02-107,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
474,OP02-108,Donquixote Rosinante,C,,1535,474,OP02-108,,base,Base,official-cardlist,OP02/base/OP02-108.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-108.png?260305,213,1535,504,HIGH,exact_code_plus_base_flag,504,485245,Donquixote Rosinante (Box Topper),Donquixote Rosinante Box Topper,OP02-108,C,Box Topper,tcgcsv,504,504,5.0,7.0,20.0,5.86,,,2026-04-02 02:58:10,tcgcsv,OP02-108,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
475,OP02-109,Jaguar.D.Saul,C,,1541,475,OP02-109,,base,Base,official-cardlist,OP02/base/OP02-109.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-109.png?260305,320,1541,611,HIGH,exact_code_plus_base_flag,611,486487,Jaguar.D.Saul,JaguarDSaul,OP02-109,C,,tcgcsv,613,611,0.01,0.15,5.0,0.04,,,2026-04-02 02:58:10,tcgcsv,OP02-109,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
476,OP02-110,Hina,R,,1544,476,OP02-110,,base,Base,official-cardlist,OP02/base/OP02-110.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-110.png?260305,321,1544,612,HIGH,exact_code_plus_base_flag,612,486488,Hina,Hina,OP02-110,R,,tcgcsv,614,612,0.17,0.38,25.0,0.32,,,2026-04-02 02:58:10,tcgcsv,OP02-110,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
477,OP02-111,Fullbody,C,,1546,477,OP02-111,,base,Base,official-cardlist,OP02/base/OP02-111.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-111.png?260305,322,1546,613,HIGH,exact_code_plus_base_flag,613,486489,Fullbody,Fullbody,OP02-111,C,,tcgcsv,615,613,0.01,0.15,5.0,0.05,,,2026-04-02 02:58:10,tcgcsv,OP02-111,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
478,OP02-112,Bell-mere,UC,,1548,478,OP02-112,,base,Base,official-cardlist,OP02/base/OP02-112.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-112.png?260305,323,1548,614,HIGH,exact_code_plus_base_flag,614,486490,Bell-mere,Bell mere,OP02-112,UC,,tcgcsv,616,614,0.09,0.25,5.0,0.2,,,2026-04-02 02:58:10,tcgcsv,OP02-112,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
479,OP02-113,Helmeppo,UC,,1550,479,OP02-113,,base,Base,official-cardlist,OP02/base/OP02-113.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-113.png?260305,324,1550,615,HIGH,exact_code_plus_base_flag,615,486491,Helmeppo,Helmeppo,OP02-113,UC,,tcgcsv,617,615,0.02,0.16,5.0,0.12,,,2026-04-02 02:58:10,tcgcsv,OP02-113,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
480,OP02-114,Borsalino,SR,,1553,480,OP02-114,,base,Base,official-cardlist,OP02/base/OP02-114.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-114.png?260305,202,1553,493,HIGH,exact_code_plus_base_flag,493,485087,Borsalino (Alternate Art),Borsalino Alternate Art,OP02-114,SR,,tcgcsv,493,493,5.94,11.25,125.0,8.13,,,2026-04-02 02:58:10,tcgcsv,OP02-114,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
481,OP02-115,Monkey.D.Garp,R,,1560,481,OP02-115,,base,Base,official-cardlist,OP02/base/OP02-115.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-115.png?260305,201,1560,492,HIGH,exact_code_plus_base_flag,492,484822,Monkey.D.Garp (115) (Alternate Art),MonkeyDGarp 115 Alternate Art,OP02-115,R,,tcgcsv,492,492,8.47,14.99,50.0,9.5,,,2026-04-02 02:58:10,tcgcsv,OP02-115,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
482,OP02-116,Yamakaji,C,,1564,482,OP02-116,,base,Base,official-cardlist,OP02/base/OP02-116.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-116.png?260305,326,1564,617,HIGH,exact_code_plus_base_flag,617,486493,Yamakaji,Yamakaji,OP02-116,C,,tcgcsv,619,617,0.01,0.15,5.0,0.04,,,2026-04-02 02:58:10,tcgcsv,OP02-116,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
483,OP02-117,Ice Age,UC,,1567,483,OP02-117,,base,Base,official-cardlist,OP02/base/OP02-117.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-117.png?260305,327,1567,618,HIGH,exact_code_plus_base_flag,618,486494,Ice Age,Ice Age,OP02-117,UC,,tcgcsv,620,618,0.01,0.2,6.98,0.15,,,2026-04-02 02:58:10,tcgcsv,OP02-117,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
484,OP02-118,Yasakani Sacred Jewel,C,,1575,484,OP02-118,,base,Base,official-cardlist,OP02/base/OP02-118.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-118.png?260305,328,1575,619,HIGH,exact_code_plus_base_flag,619,486546,Yasakani Sacred Jewel,Yasakani Sacred Jewel,OP02-118,C,,tcgcsv,621,619,0.01,0.15,10.0,0.1,,,2026-04-02 02:58:10,tcgcsv,OP02-118,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
485,OP02-119,Meteor Volcano,R,,1577,485,OP02-119,,base,Base,official-cardlist,OP02/base/OP02-119.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-119.png?260305,329,1577,620,HIGH,exact_code_plus_base_flag,620,486547,Meteor Volcano,Meteor Volcano,OP02-119,R,,tcgcsv,622,620,0.01,0.29,25.0,0.29,,,2026-04-02 02:58:10,tcgcsv,OP02-119,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
486,OP02-120,Uta,SP CARD,,1579,486,OP02-120,,base,Base,official-cardlist,OP02/base/OP02-120.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-120.png?260305,186,1579,477,HIGH,exact_code_plus_base_flag,477,482718,Uta,Uta,OP02-120,SEC,,tcgcsv,477,477,7.5,10.0,100.98,7.72,,,2026-04-02 02:58:10,tcgcsv,OP02-120,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
487,OP02-121,Kuzan,SEC,,1585,487,OP02-121,,base,Base,official-cardlist,OP02/base/OP02-121.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-121.png?260305,216,1585,507,HIGH,exact_code_plus_base_flag,507,485397,Kuzan (121),Kuzan 121,OP02-121,SEC,,tcgcsv,507,507,1.75,4.49,99.0,2.55,,,2026-04-02 02:58:10,tcgcsv,OP02-121,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
488,OP03-001,Portgas.D.Ace,L,,1592,488,OP03-001,,base,Base,official-cardlist,OP03/base/OP03-001.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-001.png?260305,555,1592,892,HIGH,exact_code_plus_base_flag,892,504483,Portgas.D.Ace (Special Goods Set -Ace/Sabo/Luffy-),PortgasDAce Special Goods Set Ace Sabo Luffy,OP03-001,L,,tcgcsv,878,892,25.0,35.0,150.0,34.66,,,2026-04-02 03:06:17,tcgcsv,OP03-001,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
489,OP03-002,Adio,UC,,1598,489,OP03-002,,base,Base,official-cardlist,OP03/base/OP03-002.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-002.png?260305,1533,1598,2026,HIGH,exact_code_plus_base_flag,2026,499880,Adio,Adio,OP03-002,UC,,tcgcsv,1839,2026,0.01,0.15,5.0,0.06,,,2026-04-02 03:06:17,tcgcsv,OP03-002,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
490,OP03-003,Izo,R,,1600,490,OP03-003,,base,Base,official-cardlist,OP03/base/OP03-003.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-003.png?260305,1534,1600,2027,HIGH,exact_code_plus_base_flag,2027,499881,Izo,Izo,OP03-003,R,,tcgcsv,1840,2027,0.01,0.25,25.0,0.12,,,2026-04-02 03:06:17,tcgcsv,OP03-003,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
491,OP03-004,Curiel,C,,1610,491,OP03-004,,base,Base,official-cardlist,OP03/base/OP03-004.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-004.png?260305,1535,1610,2028,HIGH,exact_code_plus_base_flag,2028,499882,Curiel,Curiel,OP03-004,C,,tcgcsv,1841,2028,0.01,0.12,1.58,0.04,,,2026-04-02 03:06:17,tcgcsv,OP03-004,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
492,OP03-005,Thatch,UC,,1612,492,OP03-005,,base,Base,official-cardlist,OP03/base/OP03-005.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-005.png?260305,1536,1612,2029,HIGH,exact_code_plus_base_flag,2029,499883,Thatch,Thatch,OP03-005,UC,,tcgcsv,1842,2029,0.01,0.15,5.0,0.07,,,2026-04-02 03:06:17,tcgcsv,OP03-005,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
493,OP03-006,Speed Jil,C,,1614,493,OP03-006,,base,Base,official-cardlist,OP03/base/OP03-006.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-006.png?260305,1537,1614,2030,HIGH,exact_code_plus_base_flag,2030,499884,Speed Jil,Speed Jil,OP03-006,C,,tcgcsv,1843,2030,0.01,0.15,1.58,0.05,,,2026-04-02 03:06:17,tcgcsv,OP03-006,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
494,OP03-007,Namule,C,,1618,494,OP03-007,,base,Base,official-cardlist,OP03/base/OP03-007.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-007.png?260305,1538,1618,2031,HIGH,exact_code_plus_base_flag,2031,499885,Namule,Namule,OP03-007,C,,tcgcsv,1844,2031,0.01,0.15,1.58,0.06,,,2026-04-02 03:06:17,tcgcsv,OP03-007,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
495,OP03-008,Buggy,UC,,1621,495,OP03-008,,base,Base,official-cardlist,OP03/sp/OP03-008_sp.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-008.png?260305,600,1621,939,HIGH,exact_code_plus_base_flag,939,514058,Buggy (Judge Pack Vol. 2),Buggy Judge Pack Vol 2,OP03-008,PR,,tcgcsv,914,939,5.0,8.47,50.0,7.7,,,2026-04-02 03:06:17,tcgcsv,OP03-008,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
496,OP03-009,Haruta,C,,1627,496,OP03-009,,base,Base,official-cardlist,OP03/base/OP03-009.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-009.png?260305,1540,1627,2033,HIGH,exact_code_plus_base_flag,2033,499887,Haruta,Haruta,OP03-009,C,,tcgcsv,1846,2033,0.01,0.12,10.0,0.07,,,2026-04-02 03:06:17,tcgcsv,OP03-009,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
497,OP03-010,Fossa,C,,1630,497,OP03-010,,base,Base,official-cardlist,OP03/base/OP03-010.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-010.png?260305,1541,1630,2034,HIGH,exact_code_plus_base_flag,2034,499888,Fossa,Fossa,OP03-010,C,,tcgcsv,1847,2034,0.01,0.15,2.0,0.04,,,2026-04-02 03:06:17,tcgcsv,OP03-010,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
498,OP03-011,Blamenco,UC,,1633,498,OP03-011,,base,Base,official-cardlist,OP03/base/OP03-011.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-011.png?260305,1542,1633,2035,HIGH,exact_code_plus_base_flag,2035,499889,Blamenco,Blamenco,OP03-011,UC,,tcgcsv,1848,2035,0.01,0.15,1.58,0.06,,,2026-04-02 03:06:17,tcgcsv,OP03-011,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
499,OP03-012,Marshall.D.Teach,R,,1635,499,OP03-012,,base,Base,official-cardlist,OP03/base/OP03-012.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-012.png?260305,1543,1635,2036,HIGH,exact_code_plus_base_flag,2036,499890,Marshall.D.Teach,MarshallDTeach,OP03-012,R,,tcgcsv,1849,2036,0.01,0.25,25.0,0.14,,,2026-04-02 03:06:17,tcgcsv,OP03-012,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
500,OP03-013,Marco,SR,,1637,500,OP03-013,,base,Base,official-cardlist,OP03/base/OP03-013.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-013.png?260305,589,1637,927,HIGH,exact_code_plus_base_flag,927,514046,Marco (Championship 2023),Marco Championship 2023,OP03-013,PR,,tcgcsv,,,,,,,,,,,OP03-013,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
501,OP03-014,Monkey.D.Garp,UC,,1644,501,OP03-014,,base,Base,official-cardlist,OP03/base/OP03-014.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-014.png?260305,1544,1644,2037,HIGH,exact_code_plus_base_flag,2037,499891,Monkey.D.Garp,MonkeyDGarp,OP03-014,UC,,tcgcsv,1850,2037,0.02,0.15,5.0,0.11,,,2026-04-02 03:06:17,tcgcsv,OP03-014,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
